,name,content,date,like,place,tags,link,follower,follow,con_count
0,하이웨스트익선,비 오고 흐린 날도 너무 예쁜 하이웨스트✨뭐 먹을까 고민하다가 그냥 그동안 먹고싶었던 빵들 다 시켰다🥨 쫀쫀크림 크림라떼랑 달다구리 스카치라떼까지 맛있게 잘 먹었구요💛둘이서 하이웨스트 한상 플렉스😎🔥#하이웨스트익선 #카페하이웨스트 #익선동카페 #익선동맛집 #을지로카페 #서울카페,2020-08-02,"2,377",하이웨스트익선,"['#하이웨스트익선', '#카페하이웨스트', '#익선동카페', '#익선동맛집', '#을지로카페', '#서울카페']",https://www.instagram.com/sos_jeong/,421000,184,"1,400"
1,하이웨스트익선,"인물모드로 찍은게 너무 예뻐서, 나만 보기는 아까워서 올리는=͟͟͞͞♡ 한동안 내 배경화면을 책임질 빵사진들🥨🥖🥐🥯🍞🤎그나저나 비가 너무 많이 와서 큰일.. 비 조심하세요😢💧#카페하이웨스트 #하이웨스트익선 #cafehighwaist",2020-08-03,"3,180",하이웨스트익선,"['#카페하이웨스트', '#하이웨스트익선', '#cafehighwaist']",https://www.instagram.com/sos_jeong/,421000,184,"1,400"
2,하이웨스트익선,"💭요즘은 주로 카페여행을 떠나는데,여행은 언제나 설레는 것 같아요😌",2020-07-18,542,하이웨스트익선,[],https://www.instagram.com/hyoshinkwak/,4133,469,359
3,하이웨스트익선,💭오랜만에 찍어본 거울샷📸,2020-07-19,349,하이웨스트익선,[],https://www.instagram.com/hyoshinkwak/,4133,469,359
4,하이웨스트익선,"_남양주가 어디인지도 모르던 시절 ,오로지 카페 하나만 보고 남양주까지 갔다흐렸던 날씨에도 너무 이뻤던 공간🧡1층에서 도자기 원데이클래스도 진행하던데금손이 아닌 나는 눈으로 즐겼다😊-#재영_남양주",2020-11-07,"1,572",남양주,['#재영_남양주'],https://www.instagram.com/zzaoong/,129000,420,229
5,하이웨스트익선,_오랜만에 짧은치마 입었는데진짜 독감만 안걸렸지이날 추워서 아주 혼꾸녕났네옷을 따뜻하게 입고 다니자🍂-#재영_서울,2020-11-09,"1,852",하이웨스트익선,['#재영_서울'],https://www.instagram.com/zzaoong/,129000,420,229
6,하이웨스트익선,Sweat dreams come true with sweets 🍭🧁🍰,2020-11-05,"1,579",하이웨스트익선,[],https://www.instagram.com/yoonie_mei/,153000,306,27
7,하이웨스트익선,아우 예쁘다 예뻐💕💕💕,2020-10-12,"1,833",하이웨스트익선,[],https://www.instagram.com/zeee.u/,202000,336,263
8,하이웨스트익선,땡그랑똥 🥺,2020-10-09,"2,415",하이웨스트익선,[],https://www.instagram.com/k1mmg/,661000,456,700
9,하이웨스트익선,🧁🍰🍩☕️🎂🍪 #맛있는거 💛쫀득쫀득탱탱볼달달한크림 💛💛,2020-10-16,"1,083",하이웨스트익선,['#맛있는거'],https://www.instagram.com/keepurple/,2220,64,239
10,하이웨스트익선,크리스마스가 코앞 🧣🎅🏻🎄🧁#하이웨스트익선 #cafehighwaist,2020-12-04,19,하이웨스트익선,"['#하이웨스트익선', '#cafehighwaist']",https://www.instagram.com/wv_yolo/,380,297,666
11,하이웨스트익선,다시 재택근무 시작👩🏻‍💻 무한 방콕 시작🤣,2020-12-03,26,하이웨스트익선,[],https://www.instagram.com/immmyo_/,144,179,59
12,하이웨스트익선,"말하지않아도 취향저격, 그런 소소한 행복이 내 일상이였는데이게 뭐라고 이제는 너무나도 어려운일",2020-12-03,157,Layered,[],https://www.instagram.com/hxx_yoon2/,1465,558,72
13,하이웨스트익선,스울 언제갈 수 있너🥲,2020-12-03,28,하이웨스트익선,[],https://www.instagram.com/monday_vibe_/,490,95,480
14,하이웨스트익선,.,2020-12-03,30,익선동,[],https://www.instagram.com/le._.nunu/,210,63,67
15,하이웨스트익선, ,2020-12-03,208,하이웨스트익선,[],https://www.instagram.com/u_jjeong_k/,1211,381,164
16,하이웨스트익선,#하이웨스트 #하이웨스트익선 #익선동카페 #종로카페,2020-12-02,23,하이웨스트익선,"['#하이웨스트', '#하이웨스트익선', '#익선동카페', '#종로카페']",https://www.instagram.com/moonomood/,16,5,48
17,하이웨스트익선,봄날에🪴 #하이웨스트 #하이웨스트익선 #익선동카페 #종로카페,2020-12-02,19,하이웨스트익선,"['#하이웨스트', '#하이웨스트익선', '#익선동카페', '#종로카페']",https://www.instagram.com/moonomood/,16,5,48
18,하이웨스트익선,"한 주의 절반이 넘어갈 때 쯔음이면 항상 주말에 어딜가서 뭘 찍을까 라는 고민이 시작되지만, 정작 주말이 되면 아 몰랑~ 하며 그냥 발 닿는 곳으로 걷는다.",2020-12-02,135,하이웨스트익선,[],https://www.instagram.com/root__film/,691,365,209
19,하이웨스트익선,다음번엔 다른 케이크 먹어봐야지♥️,2020-12-01,49,하이웨스트익선,[],https://www.instagram.com/ji._.oni/,208,223,110
20,하이웨스트익선,하이웨스트 익선 ♥️,2020-12-01,81,,[],https://www.instagram.com/jeuni385/,442,1951,66
21,하이웨스트익선,하이웨스트 익선 ♥️,2020-12-01,50,,[],https://www.instagram.com/zi._.eunn/,198,1585,310
22,하이웨스트익선,하이웨스트 익선 ♥️,2020-12-01,54,,[],https://www.instagram.com/mina.ll22/,220,1004,43
23,하이웨스트익선,하이웨스트익선 ♥️11월 17OO 번 이야기블로그에 업뎃했어요🕊 네이버에서 [ 드림큐홀릭 ],2020-12-01,262,,[],https://www.instagram.com/laee._n/,480,2753,75
24,하이웨스트익선,이름도 이쁜 heart pretzel🥨,2020-12-01,205,익선동,[],https://www.instagram.com/158.kkk/,710,174,76
25,하이웨스트익선,Peace and chill ☮️#하이웨스트익선 #익선카페 #익선동 #Seoul #cafe #mood #photograph #life #weekend #outing #ootd #hangout,2020-12-01,67,하이웨스트익선,"['#하이웨스트익선', '#익선카페', '#익선동', '#Seoul', '#cafe', '#mood', '#photograph', '#life', '#weekend', '#outing', '#ootd', '#hangout']",https://www.instagram.com/kerry.tttt/,605,693,218
26,하이웨스트익선,방콕싫어. 나 죽어 꽥 ॱଳ͘,2020-12-01,683,하이웨스트익선,[],https://www.instagram.com/ha_na422/,9248,3116,109
27,하이웨스트익선,"똑같은 일상에서 벗어나는 거, 참 기분 좋은거군 ˃̵͈̑ᴗ˂̵͈̑ ⋆⁺₊⋆",2020-11-17,985,하이웨스트익선,[],https://www.instagram.com/ha_na422/,9248,3116,109
28,하이웨스트익선,와이드 슬랙스 첫 경험 ˗ˋˏ ♡ ˎˊ˗ ...허리는 딱 잡아주고 다리도 과하지 않고 예쁜 와이드라서 여기저기 코디하기 좋았던 '스텐다드핀턱왕드슬랙스'#협찬 #투빙 #와이드슬랙스,2020-11-17,698,하이웨스트익선,"['#협찬', '#투빙', '#와이드슬랙스']",https://www.instagram.com/ha_na422/,9248,3116,109
29,하이웨스트익선,"나 요즘 인스타 업로드 안 해서 어색했지, 솔직히 기다렸지???",2020-11-16,581,하이웨스트익선,[],https://www.instagram.com/ha_na422/,9248,3116,109
30,하이웨스트익선,디저트 고르기. 결정장애에게 큰 고난이어따 (ˊ̥̥̥̥̥ ³ ˋ̥̥̥̥̥) ...#익선동 #하이웨스트익선,2020-11-16,576,하이웨스트익선,"['#익선동', '#하이웨스트익선']",https://www.instagram.com/ha_na422/,9248,3116,109
31,하이웨스트익선,차근차근 밀린 피드도 올리깅🐣,2020-12-01,66,,[],https://www.instagram.com/x_gracious_forest/,255,141,33
32,하이웨스트익선,한번더 나에게 질풍같은 용기를 거친파도에도 굴하지않게#하이웨스트익선 #감꽃당 #익선동카페 #질풍가도 #테이크아웃 #takeout#익선동 #익선동핫플 #익선동맛집,2020-11-30,102,하이웨스트익선,"['#하이웨스트익선', '#감꽃당', '#익선동카페', '#질풍가도', '#테이크아웃', '#takeout', '#익선동', '#익선동핫플', '#익선동맛집']",https://www.instagram.com/_sssee_ooo__yj/,290,203,68
33,하이웨스트익선,"요즘 텅 비어있는 익선동, 구석구석 예쁜곳들, 맛있는 곳들 참 많은데 너무 아쉬워요:-) 이곳도 지금은 테이크아웃밖에 안되서 케이크와 커피사들구 잽싸게 나왔어요~! 이 곳 사장님 센스는 증말...👍#익선동카페#종로카페#익선동맛집#데이트#커피맛집#케이크맛집#베이커리카페#빵지순례#빵스타그램#하이웨스트익선#모쪼록명당",2020-11-30,33,,"['#익선동카페', '#종로카페', '#익선동맛집', '#데이트', '#커피맛집', '#케이크맛집', '#베이커리카페', '#빵지순례', '#빵스타그램', '#하이웨스트익선', '#모쪼록명당']",https://www.instagram.com/_mojjolog/,1417,600,131
34,하이웨스트익선,하이웨르트 익선케이크 맛집 🍰아기자기하고 너무 이쁨ㅋㅋ지나갈때마다 사람이 너무 많아서 가본건데 이유가 있었음ㅎㅎ#익선동 #익선동카페 #익선동맛집 #카페 #하이웨스트익선 #케이크 #핑크레몬에이드🍋 #카페라떼 #종로3가역 #맛집 #맛집추천 #카페추천 #익선동도장깨기 #선팔 #맞팔 #맞팔100 #선팔은댓글 #친구해요 #좋아요반사 #좋아요 #댓글반사 #댓글환영 #댓글좋아요,2020-11-30,45,하이웨스트익선,"['#익선동', '#익선동카페', '#익선동맛집', '#카페', '#하이웨스트익선', '#케이크', '#핑크레몬에이드🍋', '#카페라떼', '#종로3가역', '#맛집', '#맛집추천', '#카페추천', '#익선동도장깨기', '#선팔', '#맞팔', '#맞팔100', '#선팔은댓글', '#친구해요', '#좋아요반사', '#좋아요', '#댓글반사', '#댓글환영', '#댓글좋아요']",https://www.instagram.com/kkang_st0712/,685,611,176
35,하이웨스트익선,-🍞 🥯 🥐 🥖,2020-11-30,42,하이웨스트익선,[],https://www.instagram.com/_kaorinohibi/,665,249,623
36,하이웨스트익선,스콘맛집 하이웨스트익선 #tbt #익선동,2020-11-30,42,하이웨스트익선,"['#tbt', '#익선동']",https://www.instagram.com/fleaandfloh/,174,111,19
37,하이웨스트익선,#카페 #카페투어 #카페스타그램 #일상 #좋아요 #좋반 #팔로우 #선팔 #맞팔 #소통그램 #좋아요반사 #카페추천 #카페감성 #follow #instalike #fff #cafe #cafetour #likeforlikes #익선동카페 #하이웨스트 #하이웨스트카페 #하이웨스트익선 #종로카페 #익선동맛집,2020-11-30,32,하이웨스트익선,"['#카페', '#카페투어', '#카페스타그램', '#일상', '#좋아요', '#좋반', '#팔로우', '#선팔', '#맞팔', '#소통그램', '#좋아요반사', '#카페추천', '#카페감성', '#follow', '#instalike', '#fff', '#cafe', '#cafetour', '#likeforlikes', '#익선동카페', '#하이웨스트', '#하이웨스트카페', '#하이웨스트익선', '#종로카페', '#익선동맛집']",https://www.instagram.com/rec.ordtoday/,66,26,67
38,하이웨스트익선,#follow #instalike #fff #cafe #cafetour #likeforlikes #카페 #카페투어 #카페스타그램 #일상 #좋아요 #좋반 #팔로우 #선팔 #맞팔 #소통그램 #좋아요반사 #카페추천 #카페감성 #하이웨스트 #카페하이웨스트 #하이웨스트익선 #종로카페 #익선동카페 #익선카페,2020-11-28,34,하이웨스트익선,"['#follow', '#instalike', '#fff', '#cafe', '#cafetour', '#likeforlikes', '#카페', '#카페투어', '#카페스타그램', '#일상', '#좋아요', '#좋반', '#팔로우', '#선팔', '#맞팔', '#소통그램', '#좋아요반사', '#카페추천', '#카페감성', '#하이웨스트', '#카페하이웨스트', '#하이웨스트익선', '#종로카페', '#익선동카페', '#익선카페']",https://www.instagram.com/rec.ordtoday/,66,26,67
39,하이웨스트익선,익선동에 있는 하이웨스트 익선이라는 카페에요 ^^ 분위기도 너무 좋고 빵도 맛있고 연인들이 데이트하기 딱 좋네요 😄#익선동#하이웨스트익선#익선동카페#육아맘일상#30대주부#40대다이어트#빵덕후#빵지순례#월요일아침,2020-11-30,42,,"['#익선동', '#하이웨스트익선', '#익선동카페', '#육아맘일상', '#30대주부', '#40대다이어트', '#빵덕후', '#빵지순례', '#월요일아침']",https://www.instagram.com/ssein0124/,411,69,612
40,하이웨스트익선,익선동에 있는 하이웨스트 익선이라는 카페에요 ^^ 분위기도 너무 좋고 빵도 맛있고 연인들이 데이트하기 딱 좋네요 😄,2020-11-29,49,,[],https://www.instagram.com/hannakyeol01/,354,353,498
41,하이웨스트익선,익선동에 있는 하이웨스트 익선이라는 카페에요 ^^ 분위기도 너무 좋고 빵도 맛있고 연인들이 데이트하기 딱 좋네요 😄,2020-11-29,57,,[],https://www.instagram.com/gksskruf33/,1382,610,803
42,하이웨스트익선,오래 기다려 주셔서 감사해요🥲 11시반 오픈입니다 ! 🧼제가 가장 좋아하는 이번 시즌 코디 스포하고 다시 작업하러 가보겠습니다🥨🤍,2020-11-29,249,,[],https://www.instagram.com/bhohem_/,117000,2,357
43,하이웨스트익선,이렇게 귀엽게도 활용가능한 크레이지 크림 숏자켓 정말 크레이지 하죠..?🥨,2020-11-29,340,,[],https://www.instagram.com/bhohem_/,117000,2,357
44,하이웨스트익선,"2020. 11. 23 Cafe terakhir yg dikunjungin sebelum socdis dinaikin ke level 2 😔Uda lama bngt cafe ini ada di dalam list yg pengen dikunjungin. Cake nya banyaaak dan lucu lucu🥺🥺🥺Beli yg red velvet cake dogi dan ternyata rasanya enak banget😭❤ Kirain penampilannya doang yg bagus gataunya enak bgt gatau kenapa bisa beda dari red velvet cake biasanya. Pas baru sampe cafe itu cake masih ada 5 potong, pas aing ambil tinggal 2 trus ga berapa lama setelah itu sold out! Untung aja uda beli dulu sblm ludes bener2 sepopuler itu cakenya sampe ditulisin🤣Abis dari cafe laper dan sekitaran situ isinya bakar bakaran semua kaan. Masuklah ke salah satu resto Samgyupsal pesen samgyupsal sama daging babi hitam Spanyol💃🤣 Nama babinya Iberiko (black Iberian pig) agak alot dibanding Samgyupsal tapi lebih berasa meresap bumbunya(?)😆#cafehighwaist #ikseondong #highwaist #하이웨스트익선 #하이웨스트 #카페 #인스타카페 #카페탐방 #사진 #인스타사진 #맞팔 #찰칵 #셀카스타그램 #셀카 #인물사진 #좋아요 #서울 #cafe #instacafe #travelgram #travelblog #daily #like #follow #instapic #seoul #selfie",2020-11-29,51,Cafe Highwaist,"['#cafehighwaist', '#ikseondong', '#highwaist', '#하이웨스트익선', '#하이웨스트', '#카페', '#인스타카페', '#카페탐방', '#사진', '#인스타사진', '#맞팔', '#찰칵', '#셀카스타그램', '#셀카', '#인물사진', '#좋아요', '#서울', '#cafe', '#instacafe', '#travelgram', '#travelblog', '#daily', '#like', '#follow', '#instapic', '#seoul', '#selfie']",https://www.instagram.com/monmondoraemon/,552,576,"1,170"
45,하이웨스트익선,어쩌다 보니 .. 🥧🍰🧁( 사실 빵 별로 안좋아함 )#빵순이 #빵스타그램 #하이웨스트익선 #하츠베이커리,2020-11-29,78,,"['#빵순이', '#빵스타그램', '#하이웨스트익선', '#하츠베이커리']",https://www.instagram.com/aslovedby/,1254,245,49
46,하이웨스트익선,아니 여기 몬데요 왤케 맛있는건데요 #하이웨스트익선,2020-11-22,116,익선동,['#하이웨스트익선'],https://www.instagram.com/aslovedby/,1254,245,49
47,하이웨스트익선,"🎁내기준 종로구 fave 리스트🎁#내돈내산 🔲혜화 명륜 건강원(백반,가정식)▫️서울 종로구 혜화로3길 5 아남아파트 301동103호⠀🔲긴자료코 대학로점◻️ 서울 종로구 동숭길 64 1층⠀🔲창신동 매운족발▫️서울 종로구 종로51길 23⠀🔲 익선동 살라댕방콕(태국음식)▫️서울 종로구 돈화문로11다길 40⠀🔲 하이웨스트 익선(디저트 카페)◻️ 서울 종로구 돈화문로11다길 18⠀🔲연미식당(배달맛집)⠀🔲동대문 계란빵의 달인▫️동대문 apm거리⠀🔲광장시장🔲익선동 포장마차거리#종로구 #종로맛집 #종로구맛집 #맛집 #혜화맛집 #혜화역맛집 #익선동맛집 #익선동 #동대문맛집 #동대문 #빵집 #일식 #태국음식 #치킨 #창신동매운족발 #족발 #매운족발 #긴자료코 #살라댕방콕 #하이웨스트익선 #먹스타맞팔 #먹스타그램 #먹팔 #fave #today #먹방 #푸드스타그램 ⠀",2020-11-29,563,,"['#내돈내산', '#종로구', '#종로맛집', '#종로구맛집', '#맛집', '#혜화맛집', '#혜화역맛집', '#익선동맛집', '#익선동', '#동대문맛집', '#동대문', '#빵집', '#일식', '#태국음식', '#치킨', '#창신동매운족발', '#족발', '#매운족발', '#긴자료코', '#살라댕방콕', '#하이웨스트익선', '#먹스타맞팔', '#먹스타그램', '#먹팔', '#fave', '#today', '#먹방', '#푸드스타그램']",https://www.instagram.com/cooingly.y/,3525,3209,40
48,하이웨스트익선,완죤달달구💓#익선동#익선동카페#익선동이쁜카페#익선하이웨스트#하이웨스트익선#익선동디저트#익선동분위기좋은카페#분위기좋은곳#익선동카페투어#낮맥후커피,2020-11-28,13,익선동,"['#익선동', '#익선동카페', '#익선동이쁜카페', '#익선하이웨스트', '#하이웨스트익선', '#익선동디저트', '#익선동분위기좋은카페', '#분위기좋은곳', '#익선동카페투어', '#낮맥후커피']",https://www.instagram.com/jjin.umma_bab/,49,12,34
49,하이웨스트익선,[서울] 📍하이웨스트 익선@@일단저장하고 코로나끝나면 같이가자🔥🔥🔥🐷맨날맨날 카페만 다니고싶다 🤩🐷빵순이들의 천국😃💕💕🐷종류가 ㅇㅓ마무시한데 언제 다 먹어보지?-사진제공 및 제보 감사합니다🙇🏻‍♂️@michelin_thomas @jinyeong_ss @nam_yum_._._ -#익선동카페 #익선동맛집 #익선동핫플 #익선동데이트 #디저트 #서울디저트맛집 #꾸덕꾸덕 #케이크 #프레즐 #소스추가꼭 #롱소시지핫도그 #빵순이 #아아 #아이스아메리카노 #하이웨스트 #하이웨스트익선#익선동 #하이웨스트익선 #dessert #dessertlover #하이웨스트익선 #좋아요#먹팔 #먹스타그램 #서울카페추천 #코로나끝나고가자,2020-11-28,107,하이웨스트익선,"['#익선동카페', '#익선동맛집', '#익선동핫플', '#익선동데이트', '#디저트', '#서울디저트맛집', '#꾸덕꾸덕', '#케이크', '#프레즐', '#소스추가꼭', '#롱소시지핫도그', '#빵순이', '#아아', '#아이스아메리카노', '#하이웨스트', '#하이웨스트익선', '#익선동', '#하이웨스트익선', '#dessert', '#dessertlover', '#하이웨스트익선', '#좋아요', '#먹팔', '#먹스타그램', '#서울카페추천', '#코로나끝나고가자']",https://www.instagram.com/mucksta_travel/,1379,495,9
50,하이웨스트익선,📝💛조심스럽게 했던 약속들은또 다시 기약이 없어져 간다🥺#안나_인_서울#익선동카페#카페하이웨스트 #하이웨스트익선 #혼란하다혼란해,2020-11-28,81,하이웨스트익선,"['#안나_인_서울', '#익선동카페', '#카페하이웨스트', '#하이웨스트익선', '#혼란하다혼란해']",https://www.instagram.com/by_anna____/,1349,526,"1,925"
51,하이웨스트익선,"오늘은 어디가지?카페 두군데, 분식집 한군데 그리고 아웃백...피그데일리📸#하이웨스트 #하이웨스트익선 #익선동카페#피그데일리#cafetour#photo",2020-11-28,179,,"['#하이웨스트', '#하이웨스트익선', '#익선동카페', '#피그데일리', '#cafetour', '#photo']",https://www.instagram.com/pigdaily_cafe/,3112,1309,878
52,하이웨스트익선,이때까지만 해도 좋았지.😁망할 코로나😔...피그데일리📸#피그데일리#하이웨스트 #하이웨스트익선 #익선동카페#카페투어,2020-11-27,198,,"['#피그데일리', '#하이웨스트', '#하이웨스트익선', '#익선동카페', '#카페투어']",https://www.instagram.com/pigdaily_cafe/,3112,1309,878
53,하이웨스트익선,Cafehighwaist🥨🥖__,2020-11-27,31,하이웨스트익선,[],https://www.instagram.com/ss.a.moon/,294,337,671
54,하이웨스트익선,"미리 다녀오길 잘해써,,👼🏻",2020-11-27,77,하이웨스트익선,[],https://www.instagram.com/leejony_life/,1138,199,288
55,하이웨스트익선,⠀20.8.11 ❤⠀익선동 카페⠀커피는 맛있는데저 블루베리가 올라간 파운드케이크?너무너무 느끼하고 맛없었다....🙄⠀⠀--⠀⠀#익선동카페 #카페하이웨스트 #하이웨스트익선,2020-11-27,31,,"['#익선동카페', '#카페하이웨스트', '#하이웨스트익선']",https://www.instagram.com/miimiiring/,15,0,34
56,하이웨스트익선,갑자기 추워진거같은데 기분탓인가요🥶,2020-11-27,252,,[],https://www.instagram.com/_kim_bh/,3505,708,206
57,하이웨스트익선,"☀️ #하이웨스트익선 #익선동 #먹스타그램✨예쁜카페는 비싸고 맛이 별로라는 배신의 데이터가 쌓여있어서 그런지 기대안하고 간 카페!✨플레인스콘 8,000원으로 다른 디저트류에 비해 비싼 편이였지만 이정도 돈 받을만 하다 라고 생각하게 만든 스콘..!✨고소하고 짭쪼름하고 와삭하면서 부드럽고 진짜 여지껏 먹은 스콘중에 단연 일등!!!!👍🏻✨커피도 산미가 없어서 입맛에 딱 맞았고 디저트로한 인테리어도 카페 분위기도 너무 대만족스러웠던 곳💛💛",2020-11-27,122,하이웨스트익선,"['#하이웨스트익선', '#익선동', '#먹스타그램✨예쁜카페는']",https://www.instagram.com/chuuuuuuuu._.u/,467,345,65
58,하이웨스트익선,또 가고 싶어졌다😢#하이웨스트익선 #안먹어본거 #마져먹으러가쟈 #디저트맛집,2020-11-27,15,,"['#하이웨스트익선', '#안먹어본거', '#마져먹으러가쟈', '#디저트맛집']",https://www.instagram.com/kellys_kitchen__/,94,363,651
59,하이웨스트익선,"🏷브라탑⠀⠀부들부들한 소재로 캡이 내장되어있어요-어깨끈 조절가능하답니당💜⠀⠀칼라 - 블랙 / 화이트 / 소라⠀상의사이즈 - FREE (D컵까지 가능해요)⠀⠀⠀◽️1:1 주문 오더방식으로 기본배송 3-7일 소요,리오더일 경우 2주이상 소요될 수 있어요(주말, 공휴일 제외)◽️ 주문 후 취소,환불은 어려우니신중한 구매 부탁드려요🙏🏻◽️ 불량상품을 받으신 경우 사진을찍어 24시간 안으로 연락주세요",2020-11-27,32,,[],https://www.instagram.com/im_bril/,443,1946,35
60,하이웨스트익선,"아홉시, 피드 맞추기 젤 좋은 시간🤍",2020-11-26,66,하이웨스트익선,[],https://www.instagram.com/blue_blueming_/,103,197,22
61,하이웨스트익선,마스크 안쓰고 카페가는 날이 오기를😔#종로 #종로카페 #하이웨스트익선 #하이웨스트,2020-11-26,49,,"['#종로', '#종로카페', '#하이웨스트익선', '#하이웨스트']",https://www.instagram.com/uowl_/,242,475,78
62,하이웨스트익선,코로나야 제발 좀... ㄲ..ㅓ...ㅈ....나는 아직 못가본 카페가 많단 말이다~~🥲,2020-11-26,155,하이웨스트익선,[],https://www.instagram.com/iina_dii/,855,619,387
63,하이웨스트익선,얼마만에 하는 집콕인지♥️,2020-11-26,45,,[],https://www.instagram.com/hyegyo93/,531,620,193
64,하이웨스트익선,"#익선동카페 #하이웨스트익선 -🔸주소: 서울 종로구 돈화문로11다길 18🔸영업시간: 매일 11:00 - 22:00🔸휴일: ❌🔸별점: ⭐️⭐️⭐️⭐️-여기는 10월 말에 다녀온 핫플 #하이웨스트 입니다!예전 @food._.jini 피드 보고 꼭 가보고 싶었거든요!!밥순이라 빵보고 가고 싶었던게 아니라사진이 잘 나올 것 같아서 가고싶었,,,,,🙄진짜 유럽 분위기 뿜뿜이지 않나요!!!!유럽에서 살다왔지만 이런 곳 1도 없었다는거🥺역시 한국에 있는 카페가 갬성 가득이라 좋아요이때 점심을 먹고 간거라 간단하게따뜻한 차와 스콘을 주문했습니다!!저는 촉촉한 스콘을 좋아하는 편이라퍽퍽하게 느껴져서 조금 아쉬웠어요🥺빵 종류가 다양해서 다른거는 어떨지 궁금하네요🧐*사회적 거리두기 2단계 격상 전에 방문했습니다*----#익선동맛집 #익선동카페맛집 #익선동디저트맛집#익선동데이트코스 #익선동데이트 #익선동핫플#먹생먹사_익선동 #종로3가맛집 #종로3가카페#먹팔 #먹팔해요 #먹팔환영",2020-11-26,682,하이웨스트익선,"['#익선동카페', '#하이웨스트익선', '#하이웨스트', '#익선동맛집', '#익선동카페맛집', '#익선동디저트맛집', '#익선동데이트코스', '#익선동데이트', '#익선동핫플', '#먹생먹사_익선동', '#종로3가맛집', '#종로3가카페', '#먹팔', '#먹팔해요', '#먹팔환영']",https://www.instagram.com/mukseng_muksa/,4156,2476,76
65,하이웨스트익선,분위기가 예뻐서 좋아하는사진 :-).....⠀#익선동 #익선동카페 #익선동핫플 #익선동골목 #카페 #카페스타그램 #카페추천 #분위기맛집 #분위기 #분위기좋은카페 #하이웨스트익선 #하이웨스트 #카페하이웨스트 #카페하이웨스트익선,2020-11-26,18,익선동,"['#익선동', '#익선동카페', '#익선동핫플', '#익선동골목', '#카페', '#카페스타그램', '#카페추천', '#분위기맛집', '#분위기', '#분위기좋은카페', '#하이웨스트익선', '#하이웨스트', '#카페하이웨스트', '#카페하이웨스트익선']",https://www.instagram.com/ha._____.nee/,14,12,17
66,하이웨스트익선,"#현실에도동화가필요해안녕하세요 어러부운 오랜만에 완전 예뻤던 카페사진을 가지고왔어요!한동안 컨텐츠에 대한 고민이 많았었는데요 고민한 결과,“6월동화”라는 이름으로그림책에 나오는 그림책을 연상시키는  사진을 찍으면서같이 책도 소개하는 컨텐츠로 찾아뵈려구요일상에 지친 분들이 좋은 그림책도 보시고힐링하시길 바라는 마음이에요💖그럼 앞으로 잘 부탁드립니다( ´͈ ᵕ `͈ )◞♡다들 맛점하세요오",2020-11-26,270,하이웨스트익선,['#현실에도동화가필요해안녕하세요'],https://www.instagram.com/june_fairytale/,651,403,40
67,하이웨스트익선, ,2020-11-25,75,하이웨스트익선,[],https://www.instagram.com/99.10.23__/,522,109,36
68,하이웨스트익선,𝒞𝒶𝒻𝑒 𝐻𝒾𝑔𝒽𝓌𝒶𝒾𝓈𝓉 ⠀ ⠀⠀⠀📍서울 종로구 돈화문로11다길 18📷 iPhone X⠀⠀#서울 #종로 #익선동 #익선동카페 #하이웨스트익선 #일상 #데일리 #사진 #사진스타그램 #일상스타그램 #사진맛집 #감성사진 #유림in서울,2020-11-25,128,하이웨스트익선,"['#서울', '#종로', '#익선동', '#익선동카페', '#하이웨스트익선', '#일상', '#데일리', '#사진', '#사진스타그램', '#일상스타그램', '#사진맛집', '#감성사진', '#유림in서울']",https://www.instagram.com/cy__r0/,493,389,8
69,하이웨스트익선,𝒞𝒶𝒻𝑒 𝐻𝒾𝑔𝒽𝓌𝒶𝒾𝓈𝓉 ⠀ ⠀⠀⠀📍서울 종로구 돈화문로11다길 18📷 iPhone X⠀⠀#서울 #종로 #익선동 #익선동카페 #하이웨스트익선 #일상 #데일리 #사진 #사진스타그램 #일상스타그램 #사진맛집 #감성사진 #유림in서울,2020-11-25,114,하이웨스트익선,"['#서울', '#종로', '#익선동', '#익선동카페', '#하이웨스트익선', '#일상', '#데일리', '#사진', '#사진스타그램', '#일상스타그램', '#사진맛집', '#감성사진', '#유림in서울']",https://www.instagram.com/cy__r0/,493,389,8
70,하이웨스트익선,𝒞𝒶𝒻𝑒 𝐻𝒾𝑔𝒽𝓌𝒶𝒾𝓈𝓉 ⠀ ⠀⠀⠀📍서울 종로구 돈화문로11다길 18📷 iPhone X⠀⠀#서울 #종로 #익선동 #익선동카페 #하이웨스트익선 #일상 #데일리 #사진 #사진스타그램 #일상스타그램 #사진맛집 #유림in서울,2020-11-24,174,하이웨스트익선,"['#서울', '#종로', '#익선동', '#익선동카페', '#하이웨스트익선', '#일상', '#데일리', '#사진', '#사진스타그램', '#일상스타그램', '#사진맛집', '#유림in서울']",https://www.instagram.com/cy__r0/,493,389,8
71,하이웨스트익선,이뻐이뻐🤭.#하이웨스트 #하이웨스트익선 #익선동 #카페 #cafe #일상 #데일리 #먹스타그램 #카페스타그램 #케이크 #스콘 #핫플 #오늘아님,2020-11-25,72,하이웨스트익선,"['#하이웨스트', '#하이웨스트익선', '#익선동', '#카페', '#cafe', '#일상', '#데일리', '#먹스타그램', '#카페스타그램', '#케이크', '#스콘', '#핫플', '#오늘아님']",https://www.instagram.com/s2_narija/,535,533,294
